match_id,team,player,player_id,jersey_number,position,is_starter
7525,Russia,Mário Figueira Fernandes,5170,2,Right Back,True
7525,Russia,Roman Zobnin,5171,11,Right Center Midfield,True
7525,Russia,Igor Akinfeev,5172,1,Goalkeeper,True
7525,Russia,Sergei Ignashevich,5174,4,Left Center Back,True
7525,Russia,Ilya Kutepov,5175,3,Right Center Back,True
7525,Russia,Aleksandr Golovin,5177,17,Left Midfield,True
7525,Russia,Daler Kuzyaev,5179,7,Right Midfield,False
7525,Russia,Alan Dzagoev,5180,9,Center Attacking Midfield,True
7525,Russia,Yury Gazinskiy,5181,8,Left Center Midfield,True
7525,Russia,Aleksandr Samedov,5182,19,Right Midfield,True
7525,Russia,Denis Cheryshev,5186,6,Center Attacking Midfield,False
7525,Russia,Yuri Zhirkov,5193,18,Left Back,True
7525,Russia,Fyodor Smolov,5194,10,Center Forward,True
7525,Russia,Artem Dzyuba,5195,22,Center Forward,False
7525,Russia,Fedor Kudryashov,5677,13,,False
7525,Russia,Igor Smolnikov,6298,23,,False
7525,Russia,Aleksey Miranchuk,6299,15,,False
7525,Russia,Vladimir Granat,6353,14,,False
7525,Russia,Aleksandr Erokhin,6354,21,,False
7525,Russia,Anton Miranchuk,15994,16,,False
7525,Russia,Andrey Lunev,16305,12,,False
7525,Russia,Andrey Semenov,34588,5,,False
7525,Russia,Vladimir Gabulov,42882,20,,False
7525,Saudi Arabia,Abdullah Ibrahim Otayf,5173,14,Center Defensive Midfield,True
7525,Saudi Arabia,Mohanad Aseri Abu Radiah,5176,20,Right Center Forward,False
7525,Saudi Arabia,Salman Mohammed Al Faraj,5178,7,Left Center Midfield,True
7525,Saudi Arabia,Yasir Gharsan Al Shahrani,5183,13,Left Back,True
7525,Saudi Arabia,Osama Abdulrezag Hawsawi,5184,3,Right Center Back,True
7525,Saudi Arabia,Taisir Jabir Al Jassim,5185,17,Right Center Midfield,True
7525,Saudi Arabia,Salem Mohammed Al Dawsari,5187,18,Left Midfield,True
7525,Saudi Arabia,Hattan Babhir,5188,9,Right Midfield,False
7525,Saudi Arabia,Abdullah Ibrahim Al Maiouf,5189,1,Goalkeeper,True
7525,Saudi Arabia,Fahad Mosaed Al Muwallad Al Harbi,5190,19,Center Defensive Midfield,False
7525,Saudi Arabia,Mohammed Al Burayk,5191,6,Right Back,True
7525,Saudi Arabia,Yehya Sulaiman Ali Al-Shehri,5192,8,Right Midfield,True
7525,Saudi Arabia,Mohammad Ibrahim Al Sahlawi,5196,10,Center Forward,True
7525,Saudi Arabia,Omar Ibrahim Omar Othman Hawsawi,5197,5,Left Center Back,True
7525,Saudi Arabia,Mohammed Kanoo,5713,12,,False
7525,Saudi Arabia,Mohammed Khalil Al Owais,5714,22,,False
7525,Saudi Arabia,Ali Albulayhi,5715,4,,False
7525,Saudi Arabia,Hussain Al Mogahwi,5716,16,,False
7525,Saudi Arabia,Motaz Ali Hassan Hawsawi,6290,23,,False
7525,Saudi Arabia,Yasser Abdullah Al Mosailem,6291,21,,False
7525,Saudi Arabia,Abdullah Alkhaibari,51087,15,,False
7525,Saudi Arabia,Abdulmalek Abdullah Al Khaibri,51551,11,,False
7525,Saudi Arabia,Mansour Althaqfi Al Harbi,80556,2,,False
7578,Egypt,Mohamed Salah,3531,10,,False
7578,Egypt,Ramadan Sobhi Ramadan Ahmed,3536,14,Right Midfield,False
7578,Egypt,Mohamed Naser Elsayed Elneny,3568,17,Right Center Midfield,True
7578,Egypt,Sam Morsy,3878,5,Left Center Midfield,False
7578,Egypt,Ahmed Elsayed Ali Elsayed Hegazy,4063,6,Left Center Back,True
7578,Egypt,Ahmed Fathy Abdel Meneim Ibrahim,5250,7,Right Back,True
7578,Egypt,Abdalla Mahmoud El Said Bekhit,5251,19,Center Attacking Midfield,True
7578,Egypt,Marwan Mohsen,5252,9,Center Forward,True
7578,Egypt,Amr Medhat Warda,5253,22,Right Midfield,True
7578,Egypt,Ali Gabr,5254,2,Right Center Back,True
7578,Egypt,Mahmoud Abdul Monem Abdelhamid Soliman,5257,11,Center Forward,False
7578,Egypt,Mahmoud Ibrahim Hassan,5261,21,Left Midfield,True
7578,Egypt,Tarek Hamed,5262,8,Left Center Midfield,True
7578,Egypt,Mohamed Abdul Shafy Sayed Abouezeid,5263,13,Left Back,True
7578,Egypt,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265,23,Goalkeeper,True
7578,Egypt,Essam Kamal Tawfik El Hadary,6292,1,,False
7578,Egypt,Ahmed Eissa El Mohamady Abdel Fattah,9631,3,,False
7578,Egypt,Omar Gaber,21658,4,,False
7578,Egypt,Mahmoud Abdel Razek Fadlallah,66876,18,,False
7578,Egypt,Ayman Ashraf,66877,12,,False
7578,Egypt,Sherif Ekramy Ahmed,67725,16,,False
7578,Egypt,Mahmoud Hamdi Mahmoud Hamouda Attia,67726,15,,False
7578,Egypt,Saad Ali Saadeldin Samir,70692,20,,False
7578,Uruguay,Edinson Roberto Cavani Gómez,4319,21,Left Center Forward,True
7578,Uruguay,Luis Alberto Suárez Díaz,5246,9,Right Center Forward,True
7578,Uruguay,Nahitan Michel Nández Acosta,5247,8,Right Wing,True
7578,Uruguay,José Martín Cáceres Silva,5248,22,Left Back,True
7578,Uruguay,Diego Roberto Godín Leal,5249,3,Left Center Back,True
7578,Uruguay,Matías Vecino Falero,5255,15,Right Center Midfield,True
7578,Uruguay,Cristian Gabriel Rodríguez Barrotti,5256,7,Left Wing,False
7578,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,5258,10,Left Wing,True
7578,Uruguay,José María Giménez de Vargas,5259,2,Right Center Back,True
7578,Uruguay,Rodrigo Bentancur Colmán,5260,6,Left Center Midfield,True
7578,Uruguay,Guillermo Varela Olivera,5264,4,Right Back,True
7578,Uruguay,Lucas Torreira Di Pascua,5266,14,Right Center Midfield,False
7578,Uruguay,Néstor Fernando Muslera Micol,5267,1,Goalkeeper,True
7578,Uruguay,Carlos Andrés Sánchez Arcosa,5268,5,Right Wing,False
7578,Uruguay,Diego Sebastián Laxalt Suárez,5717,17,,False
7578,Uruguay,Maximiliano Gómez González,6297,18,,False
7578,Uruguay,Sebastián Coates Nión,6300,19,,False
7578,Uruguay,Cristhian Ricardo Stuani Curbelo,6351,11,,False
7578,Uruguay,Jonathan Matías Urretaviscaya da Luz,6426,20,,False
7578,Uruguay,Victorio Maximiliano Pereira Páez,11177,16,,False
7578,Uruguay,Martín Nicolás Campaña Delgado,28285,12,,False
7578,Uruguay,Gastón Alexis Silva Perdomo,28289,13,,False
7578,Uruguay,Martín Andrés Silva Leites,42881,23,,False
7577,Morocco,Nordin Amrabat,3302,16,Right Back,True
7577,Morocco,Youssef Aït Bennasser,3799,15,,False
7577,Morocco,Hamza Mendyl,4543,3,,False
7577,Morocco,Romain Saïss,5219,6,Left Center Back,True
7577,Morocco,Manuel Marouan da Costa Trinidade,5221,4,Left Wing,False
7577,Morocco,Aziz Bouhaddouz,5223,20,Center Forward,False
7577,Morocco,Ayoub El Kaabi,5229,9,Center Forward,True
7577,Morocco,Mbark Boussoufa,5232,14,Left Center Midfield,True
7577,Morocco,Munir Mohand Mohamedi,5233,12,Goalkeeper,True
7577,Morocco,Sofyan Amrabat,5234,21,Right Back,False
7577,Morocco,Karim El Ahmadi Al Aroos,5236,8,Right Center Midfield,True
7577,Morocco,Hakim Ziyech,5237,7,Right Wing,True
7577,Morocco,Younès Belhanda,5242,10,Center Attacking Midfield,True
7577,Morocco,Amine Harit,5243,18,Left Wing,True
7577,Morocco,Medhi Amine El Mouttaqi Benatia,5244,5,Right Center Back,True
7577,Morocco,Achraf Hakimi Mouh,5245,2,Left Back,True
7577,Morocco,Fayçal Fajr,5724,11,,False
7577,Morocco,Mehdi Carcela-González,5725,23,,False
7577,Morocco,Khalid Boutaïb,5726,13,,False
7577,Morocco,Nabil Dirar,5727,17,,False
7577,Morocco,Youssef En-Nesyri,6301,19,,False
7577,Morocco,Yassine Bounou,6785,1,,False
7577,Morocco,Ahmed Reda Tagnaouti,139011,22,,False
7577,Iran,Morteza Pouraliganji,5220,8,Right Center Back,True
7577,Iran,Roozbeh Cheshmi,5222,4,Left Center Back,True
7577,Iran,Sardar Azmoun,5224,20,Center Forward,True
7577,Iran,Omid Ebrahimi,5225,9,Center Defensive Midfield,True
7577,Iran,Mehdi Taremi,5226,17,Right Center Midfield,False
7577,Iran,Alireza Safar Beiranvand,5227,1,Goalkeeper,True
7577,Iran,Seyed Majid Hosseini,5228,19,Center Defensive Midfield,False
7577,Iran,Ehsan Hajsafi,5230,3,Left Back,True
7577,Iran,Karim Ansarifard,5231,10,Left Midfield,True
7577,Iran,Ramin Rezaeian,5235,23,Right Back,True
7577,Iran,Masoud Shojaei Soleimani,5238,7,Right Center Midfield,True
7577,Iran,Alireza Jahanbakhsh,5239,18,Right Midfield,True
7577,Iran,Saman Ghoddos,5240,14,Right Midfield,False
7577,Iran,Vahid Amiri,5241,11,Left Center Midfield,True
7577,Iran,Milad Mohammadi,5720,5,,False
7577,Iran,Reza Ghoochannejhad Nournia,8120,16,,False
7577,Iran,Amir Abedzadeh,11224,22,,False
7577,Iran,Ashkan Dejagah,13602,21,,False
7577,Iran,Mehdi Torabi,124161,2,,False
7577,Iran,Mohammad Rashid Mazaheri,125819,12,,False
7577,Iran,Pejman Montazeri,222227,15,,False
7577,Iran,Mohammad Reza Khanzadeh,401538,13,,False
7576,Portugal,Anthony Lopes,2947,12,,False
7576,Portugal,João Filipe Iria Santos Moutinho,3168,8,Right Center Midfield,True
7576,Portugal,Bernardo Mota Veiga de Carvalho e Silva,3193,11,Right Wing,True
7576,Portugal,Cédric Ricardo Alves Soares,3329,21,Right Back,True
7576,Portugal,Adrien Sebastian Perruchet Silva,3707,23,,False
7576,Portugal,José Miguel da Rocha Fonte,3960,6,Left Center Back,True
7576,Portugal,João Mário Naval da Costa Eduardo,4272,10,Left Midfield,False
7576,Portugal,Gonçalo Manuel Ganchinho Guedes,4367,17,Right Center Forward,True
7576,Portugal,Bruno Miguel Borges Fernandes,5204,16,Left Midfield,True
7576,Portugal,Rui Pedro dos Santos Patrício,5205,1,Goalkeeper,True
7576,Portugal,Rúben Santos Gato Alves Dias,5206,13,,False
7576,Portugal,Cristiano Ronaldo dos Santos Aveiro,5207,7,Left Center Forward,True
7576,Portugal,Raphaël Adelino José Guerreiro,5209,5,Left Back,True
7576,Portugal,William Silva de Carvalho,5214,14,Left Center Midfield,True
7576,Portugal,Ricardo Andrade Quaresma Bernardo,5215,20,Right Wing,False
7576,Portugal,André Miguel Valente Silva,5218,9,Right Center Forward,False
7576,Portugal,Gelson Dany Batalha Martins,5723,18,,False
7576,Portugal,Manuel Henrique Tavares Fernandes,6350,4,,False
7576,Portugal,Ricardo Domingos Barbosa Pereira,6352,15,,False
7576,Portugal,Mário Rui Silva Duarte,7151,19,,False
7576,Portugal,Bruno Eduardo Regufe Alves,11495,2,,False
7576,Portugal,Kléper Laveran Lima Ferreira,20016,3,Right Center Back,True
7576,Portugal,António Alberto Bastos Pimparel,27111,22,,False
7576,Spain,David Josué Jiménez Silva,3064,21,Right Wing,True
7576,Spain,David de Gea Quintana,3333,1,Goalkeeper,True
7576,Spain,Ignacio Monreal Eraso,3498,16,,False
7576,Spain,César Azpilicueta Tanco,3957,14,,False
7576,Spain,Francisco Román Alarcón Suárez,4926,22,Left Wing,True
7576,Spain,Diego da Silva Costa,5198,19,Center Forward,True
7576,Spain,Jorge Resurrección Merodio,5199,8,Right Center Midfield,True
7576,Spain,Lucas Vázquez Iglesias,5200,11,Right Wing,False
7576,Spain,Sergio Ramos García,5201,15,Left Center Back,True
7576,Spain,José Ignacio Fernández Iglesias,5202,4,Right Back,True
7576,Spain,Sergio Busquets i Burgos,5203,5,Center Defensive Midfield,True
7576,Spain,Thiago Alcântara do Nascimento,5208,10,Left Center Midfield,False
7576,Spain,Jordi Alba Ramos,5211,18,Left Back,True
7576,Spain,Gerard Piqué Bernabéu,5213,3,Right Center Back,True
7576,Spain,Andrés Iniesta Luján,5216,6,Left Center Midfield,True
7576,Spain,Iago Aspas Juncal,5217,17,Center Forward,False
7576,Spain,Rodrigo Moreno Machado,5718,9,,False
7576,Spain,Marco Asensio Willemsen,5719,20,,False
7576,Spain,Daniel Carvajal Ramos,5721,2,,False
7576,Spain,Saúl Ñíguez Esclapez,6381,7,,False
7576,Spain,Kepa Arrizabalaga Revuelta,6395,13,,False
7576,Spain,Álvaro Odriozola Arzallus,6689,12,,False
7576,Spain,José Manuel Reina Páez,7028,23,,False
7531,Argentina,Ángel Fabián Di María Hernández,2995,11,Left Midfield,True
7531,Argentina,Nicolás Hernán Otamendi,3090,17,Right Center Back,True
7531,Argentina,Sergio Leonel Agüero del Castillo,3237,19,Center Forward,True
7531,Argentina,Giovani Lo Celso,3313,20,,False
7531,Argentina,Faustino Marcos Alberto Rojo,3602,16,Left Center Back,True
7531,Argentina,Wilfredo Daniel Caballero,3659,23,Goalkeeper,True
7531,Argentina,Cristian David Pavón,5496,22,Left Attacking Midfield,False
7531,Argentina,Gonzalo Gerardo Higuaín,5497,9,Right Center Midfield,False
7531,Argentina,Maximiliano Eduardo Meza,5499,13,Right Midfield,True
7531,Argentina,Lionel Andrés Messi Cuccittini,5503,10,Center Attacking Midfield,True
7531,Argentina,Éver Maximiliano David Banega,5504,7,Right Center Midfield,False
7531,Argentina,Javier Alejandro Mascherano,5506,14,Left Center Midfield,True
7531,Argentina,Nicolás Alejandro Tagliafico,5507,3,Left Back,True
7531,Argentina,Lucas Rodrigo Biglia,5510,5,Right Center Midfield,True
7531,Argentina,Eduardo Antonio Salvio,5513,18,Right Back,True
7531,Argentina,Enzo Nicolás Pérez,5741,15,,False
7531,Argentina,Gabriel Iván Mercado,5742,2,,False
7531,Argentina,Paulo Bruno Exequiel Dybala,5743,21,,False
7531,Argentina,Franco Armani,6312,12,,False
7531,Argentina,Federico Julián Fazio,6349,6,,False
7531,Argentina,Cristian Daniel Ansaldi,7464,4,,False
7531,Argentina,Marcos Javier Acuña,19597,8,,False
7531,Argentina,Nahuel Ignacio Guzmán Palomeque,28561,1,,False
7531,Iceland,Johann Berg Guðmunds­son,3720,7,Right Midfield,True
7531,Iceland,Gylfi Þór Sigurðsson,3944,10,Secondary Striker,True
7531,Iceland,Rúrik Gíslason,5495,19,Right Midfield,False
7531,Iceland,Hannes Þór Halldórsson,5498,1,Goalkeeper,True
7531,Iceland,Björn Bergmann Sigurðarson,5500,9,Center Forward,False
7531,Iceland,Hörður Björgvin Magnússon,5501,18,Left Back,True
7531,Iceland,Ari Freyr Skúlason,5502,23,Right Defensive Midfield,False
7531,Iceland,Kári Árnason,5505,14,Right Center Back,True
7531,Iceland,Birkir Már Sævarsson,5508,2,Right Back,True
7531,Iceland,Birkir Bjarnason,5509,8,Left Midfield,True
7531,Iceland,Ragnar Sigurðsson,5511,6,Left Center Back,True
7531,Iceland,Emil Hallfreðsson,5512,20,Left Defensive Midfield,True
7531,Iceland,Alfreð Finnbogason,5514,11,Center Forward,True
7531,Iceland,Aron Einar Gunnarsson,5515,17,Right Defensive Midfield,True
7531,Iceland,Jón Daði Böðvarsson,5829,22,,False
7531,Iceland,Sverrir Ingi Ingason,5831,5,,False
7531,Iceland,Arnór Ingvi Traustason,6304,21,,False
7531,Iceland,Albert Gudmundsson,6306,4,,False
7531,Iceland,Rúnar Alex Rúnarsson,10986,13,,False
7531,Iceland,Samúel Kári Friðjónsson,29855,3,,False
7531,Iceland,Frederik August Albrecht Schram,37012,12,,False
7531,Iceland,Hólmar Örn Eyjólfsson,46452,15,,False
7531,Iceland,Ólafur Ingi Skúlason,401539,16,,False
7529,Nigeria,Chidozie Collins Awaziem,3139,20,,False
7529,Nigeria,Onyinye Wilfred Ndidi,3338,4,Right Center Midfield,True
7529,Nigeria,Alex Iwobi,3647,18,Left Defensive Midfield,True
7529,Nigeria,Kelechi Promise Iheanacho,3708,14,Center Forward,False
7529,Nigeria,Victor Moses,3963,11,Right Wing,True
7529,Nigeria,Francis Odinaka Uzoho,5454,23,Goalkeeper,True
7529,Nigeria,William Troost-Ekong,5455,5,Right Center Back,True
7529,Nigeria,Odion Jude Ighalo,5458,9,Center Forward,True
7529,Nigeria,Brian Oladapo Idowu,5462,2,Left Back,True
7529,Nigeria,Simeon Tochukwu Nwankwo,5464,13,Center Attacking Midfield,False
7529,Nigeria,Oghenekaro Etebo,5466,8,Left Center Midfield,True
7529,Nigeria,Leon Aderemi Balogun,5467,6,Left Center Back,True
7529,Nigeria,Abdullahi Shehu,5471,12,Right Back,True
7529,Nigeria,Ahmed Musa,5473,7,Left Defensive Midfield,False
7529,Nigeria,John Michael Nchekwube Obinna,5475,10,Center Attacking Midfield,True
7529,Nigeria,Kenneth Josiah Omeruo,5830,22,,False
7529,Nigeria,Tyronne Ebuehi,5832,21,,False
7529,Nigeria,Joel Chukwuma Obi,7470,15,,False
7529,Nigeria,Elderson Uwa Echiejile,27558,3,,False
7529,Nigeria,Ogenyi Eddy Onazi,33311,17,,False
7529,Nigeria,Daniel Akpeyi,65541,16,,False
7529,Nigeria,John Ogochukwu Ogu,195050,19,,False
7529,Nigeria,Ikechukwu Ezenwa,401540,1,,False
7529,Croatia,Danijel Subašić,3444,23,Goalkeeper,True
7529,Croatia,Dejan Lovren,3471,6,Right Center Back,True
7529,Croatia,Mateo Kovačić,5456,8,Right Wing,False
7529,Croatia,Ivan Strinić,5457,3,Left Back,True
7529,Croatia,Marko Pjaca,5459,20,Center Forward,False
7529,Croatia,Andrej Kramarić,5460,9,Center Attacking Midfield,True
7529,Croatia,Šime Vrsaljko,5461,2,Right Back,True
7529,Croatia,Luka Modrić,5463,10,Right Center Midfield,True
7529,Croatia,Ante Rebić,5465,18,Left Wing,True
7529,Croatia,Domagoj Vida,5468,21,Left Center Back,True
7529,Croatia,Marcelo Brozović,5469,11,Center Attacking Midfield,False
7529,Croatia,Ivan Rakitić,5470,7,Left Center Midfield,True
7529,Croatia,Mario Mandžukić,5472,17,Center Forward,True
7529,Croatia,Ivan Perišić,5474,4,Right Wing,True
7529,Croatia,Vedran Ćorluka,5739,5,,False
7529,Croatia,Milan Badelj,6305,19,,False
7529,Croatia,Duje Ćaleta-Car,6307,15,,False
7529,Croatia,Josip Pivarić,6308,22,,False
7529,Croatia,Tin Jedvaj,6309,13,,False
7529,Croatia,Filip Bradarić,6310,14,,False
7529,Croatia,Lovre Kalinić,6311,12,,False
7529,Croatia,Nikola Kalinić,7033,16,,False
7529,Croatia,Dominik Livaković,16531,1,,False
7530,France,Nabil Fekir,2948,18,Left Wing,False
7530,France,Presnel Kimpembe,2999,3,,False
7530,France,Kylian Mbappé Lottin,3009,10,Right Wing,True
7530,France,Hugo Lloris,3099,1,Goalkeeper,True
7530,France,Thomas Lemar,3245,8,,False
7530,France,Adil Rami,3253,17,,False
7530,France,Florian Thauvin,3254,20,,False
7530,France,Benjamin Mendy,3261,22,,False
7530,France,Alphonse Areola,3379,23,,False
7530,France,Djibril Sidibé,3446,19,,False
7530,France,Steve Mandanda,3543,16,,False
7530,France,Olivier Giroud,3604,9,Center Forward,False
7530,France,N'Golo Kanté,3961,13,Center Defensive Midfield,True
7530,France,Blaise Matuidi,4375,14,Right Center Midfield,False
7530,France,Benjamin Pavard,5476,2,Right Back,True
7530,France,Ousmane Dembélé,5477,11,Left Wing,True
7530,France,Corentin Tolisso,5480,12,Right Center Midfield,True
7530,France,Lucas Hernández Pi,5484,21,Left Back,True
7530,France,Raphaël Varane,5485,4,Right Center Back,True
7530,France,Antoine Griezmann,5487,7,Center Forward,True
7530,France,Samuel Yves Umtiti,5492,5,Left Center Back,True
7530,France,Steven N'Kemboanza Mike Christopher Nzonzi,5737,15,,False
7530,France,Paul Pogba,20004,6,Left Center Midfield,True
7530,Australia,Mathew Ryan,3240,1,Goalkeeper,True
7530,Australia,Aaron Mooy,3281,13,Left Center Midfield,True
7530,Australia,Trent Sainsbury,5478,20,Right Center Back,True
7530,Australia,Aziz Eraltay Behich,5479,16,Left Back,True
7530,Australia,Mathew Leckie,5481,7,Right Midfield,True
7530,Australia,Josh Risdon,5482,19,Right Back,True
7530,Australia,Daniel Arzani,5483,17,Left Midfield,False
7530,Australia,Andrew Nabbout,5486,11,Center Forward,True
7530,Australia,Mark Milligan,5488,5,Left Center Back,True
7530,Australia,Mile Jedinak,5489,15,Right Center Midfield,True
7530,Australia,Jackson Irvine,5490,22,Center Attacking Midfield,False
7530,Australia,Tom Rogić,5491,23,Center Attacking Midfield,True
7530,Australia,Tomi Jurić,5493,9,Center Forward,False
7530,Australia,Robbie Kruse,5494,10,Left Midfield,True
7530,Australia,Tim Cahill,6314,4,,False
7530,Australia,Brad Jones,7752,12,,False
7530,Australia,Massimo Luongo,9002,8,,False
7530,Australia,James Meredith,9592,3,,False
7530,Australia,Jamie MacLaren,9980,14,,False
7530,Australia,Miloš Degenek,15957,2,,False
7530,Australia,Danny Vuković,16549,18,,False
7530,Australia,Matthew Jurman,33486,6,,False
7530,Australia,Dimitri Petratos,33541,21,,False
7532,Denmark,Mathias Jattah-Njie Jørgensen,3027,13,Left Center Back,False
7532,Denmark,Christian Dannemann Eriksen,3043,10,Center Attacking Midfield,True
7532,Denmark,Jonas Lössl,3322,16,,False
7532,Denmark,Lukas Reiff Lerager,3410,18,,False
7532,Denmark,Kasper Schmeichel,3815,1,Goalkeeper,True
7532,Denmark,Andreas Christensen,3959,6,Left Center Back,True
7532,Denmark,Martin Braithwaite Christensen,4447,11,Left Wing,False
7532,Denmark,Henrik Dalsgaard,4763,14,Right Back,True
7532,Denmark,Pione Sisto Ifolo Emirmija,5516,23,Left Wing,True
7532,Denmark,William Vitved Kvist Jørgensen,5517,7,Right Center Midfield,True
7532,Denmark,Lasse Schöne,5520,19,Right Center Midfield,False
7532,Denmark,Nicolai Jørgensen,5522,9,Center Forward,True
7532,Denmark,Jens Stryger Larsen,5524,17,Left Back,True
7532,Denmark,Thomas Delaney,5527,8,Left Center Midfield,True
7532,Denmark,Simon Thorup Kjær,5534,4,Right Center Back,True
7532,Denmark,Yussuf Yurary Poulsen,5536,20,Right Wing,True
7532,Denmark,Andreas Evald Cornelius,5732,21,,False
7532,Denmark,Kasper Dolberg,6302,12,,False
7532,Denmark,Viktor Fischer,6303,15,,False
7532,Denmark,Jonas Knudsen,6355,5,,False
7532,Denmark,Michael Krohn-Dehli,6356,2,,False
7532,Denmark,Jannik Vestergaard,8815,3,,False
7532,Denmark,Frederik Rønnow,12420,22,,False
7532,Peru,André Martín Carrillo Díaz,3632,18,Right Wing,True
7532,Peru,Miguel Ángel Trauco Saavedra,5518,6,Left Back,True
7532,Peru,Christian Alberto Cueva Bravo,5519,8,Center Attacking Midfield,True
7532,Peru,Luis Jan Piers Advíncula Castrillón,5521,17,Right Back,True
7532,Peru,Renato Fabrizio Tapia Cortijo,5523,13,Right Center Midfield,True
7532,Peru,Édison Michael Flores Peralta,5525,20,Left Wing,True
7532,Peru,Pedro Jesús Aquino Sánchez,5526,23,Right Center Midfield,False
7532,Peru,Pedro David Gallese Quiróz,5528,1,Goalkeeper,True
7532,Peru,Víctor Yoshimar Yotún Flores,5529,19,Left Center Midfield,True
7532,Peru,Christian Guillermo Martín Ramos Garagay,5530,15,Right Center Back,True
7532,Peru,Jefferson Agustín Farfán Guadalupe,5531,10,Center Forward,True
7532,Peru,Alberto Junior Rodríguez Valdelomar,5532,2,Left Center Back,True
7532,Peru,Raúl Mario Ruidíaz Misitich,5533,11,Center Forward,False
7532,Peru,José Paolo Guerrero Gonzáles,5535,9,Left Wing,False
7532,Peru,Anderson Santamaría Bardales,5738,4,,False
7532,Peru,Wilder José Cartagena Mendoza,6313,16,,False
7532,Peru,Christopher Paolo César Hurtado Huertas,6315,7,,False
7532,Peru,Andy Jorman Polo Andrade,13435,14,,False
7532,Peru,Miguel Gianpierre Araujo Blanco,33176,5,,False
7532,Peru,José Aurelio Carvallo Alonso,35004,21,,False
7532,Peru,Aldo Sebastián Corzo Chávez,35009,3,,False
7532,Peru,Carlos Alberto Cáceda Oyaguez,35017,12,,False
7532,Peru,Nilson Evair Loyola Morales,35195,22,,False
7533,Switzerland,Jacques François Moubandje,3024,3,,False
7533,Switzerland,Granit Xhaka,3500,10,Left Center Midfield,True
7533,Switzerland,Xherdan Shaqiri,3533,23,Right Wing,True
7533,Switzerland,Fabian Lukas Schär,5537,22,Right Center Back,True
7533,Switzerland,Denis Lemi Zakaria Lako Lado,5538,17,Right Center Midfield,False
7533,Switzerland,Valon Behrami,5540,11,Right Center Midfield,True
7533,Switzerland,Stephan Lichtsteiner,5541,2,Right Back,True
7533,Switzerland,Haris Seferović,5543,9,Center Forward,True
7533,Switzerland,Ricardo Iván Rodríguez Araya,5544,13,Left Back,True
7533,Switzerland,Breel-Donald Embolo,5545,7,Center Forward,False
7533,Switzerland,Michael Lang,5546,6,Right Back,False
7533,Switzerland,Steven Zuber,5548,14,Left Wing,True
7533,Switzerland,Manuel Obafemi Akanji,5549,5,Left Center Back,True
7533,Switzerland,Yann Sommer,5550,1,Goalkeeper,True
7533,Switzerland,Blerim Džemaili,5554,15,Center Attacking Midfield,True
7533,Switzerland,Mario Gavranović,5834,18,,False
7533,Switzerland,Josip Drmic,5835,19,,False
7533,Switzerland,Johan Danon Djourou-Gbadjere,6359,20,,False
7533,Switzerland,Remo Freuler,6983,8,,False
7533,Switzerland,Roman Bürki,8225,21,,False
7533,Switzerland,Gélson da Conceição Tavares Fernandes,8672,16,,False
7533,Switzerland,Nico Elvedi,8814,4,,False
7533,Switzerland,Yvon Landry Mvogo,11467,12,,False
7533,Brazil,Fernando Luiz Roza,3054,17,Center Defensive Midfield,False
7533,Brazil,Danilo Luiz da Silva,3063,14,Right Back,True
7533,Brazil,Ederson Santana de Moraes,3067,23,,False
7533,Brazil,Gabriel Fernando de Jesus,3202,9,Center Forward,True
7533,Brazil,Thiago Emiliano da Silva,3295,2,Right Center Back,True
7533,Brazil,Willian Borges da Silva,3472,19,Right Wing,True
7533,Brazil,Philippe Coutinho Correia,3501,11,Left Center Midfield,True
7533,Brazil,Roberto Firmino Barbosa de Oliveira,3535,20,Center Forward,False
7533,Brazil,Neymar da Silva Santos Junior,4320,10,Left Wing,True
7533,Brazil,Marcos Aoás Corrêa,4372,13,,False
7533,Brazil,Carlos Henrique Casimiro,5539,5,Center Defensive Midfield,True
7533,Brazil,José Paulo Bezzera Maciel Júnior,5542,15,Right Center Midfield,True
7533,Brazil,Alisson Ramsés Becker,5547,1,Goalkeeper,True
7533,Brazil,João Miranda de Souza Filho,5551,3,Left Center Back,True
7533,Brazil,Marcelo Vieira da Silva Júnior,5552,12,Left Back,True
7533,Brazil,Renato Soares de Oliveira Augusto,5553,8,Right Center Midfield,False
7533,Brazil,Douglas Costa de Souza,5837,7,,False
7533,Brazil,Fágner Conserva Lemos,5838,22,,False
7533,Brazil,Filipe Luís Kasmirski,6320,6,,False
7533,Brazil,Taison Barcellos Freda,16810,21,,False
7533,Brazil,Pedro Tonon Geromel,25261,4,,False
7533,Brazil,Cássio Ramos,25346,16,,False
7535,Serbia,Nemanja Matić,3381,21,Left Center Midfield,True
7535,Serbia,Luka Milivojević,3455,4,Right Center Midfield,True
7535,Serbia,Marko Grujić,3512,16,,False
7535,Serbia,Dušan Tadić,3831,10,Right Midfield,True
7535,Serbia,Aleksandar Mitrović,4269,9,Center Forward,True
7535,Serbia,Duško Tošić,5580,3,Left Center Back,True
7535,Serbia,Aleksandar Prijović,5583,8,Center Forward,False
7535,Serbia,Adem Ljajić,5587,22,Left Midfield,True
7535,Serbia,Antonio Rukavina,5588,2,Right Midfield,False
7535,Serbia,Sergej Milinković-Savić,5589,20,Center Attacking Midfield,True
